turns,max_tiles,min_tiles,piece_distributions
168,6,2,"{0: 525, 2: 246, 4: 210, -2: 134, 8: 104, -4: 27, 16: 101, 32: 74, 64: 91}"
70,5,-4,"{0: 242, 2: 107, 4: 76, 8: 61, 16: 56, -2: 39, 32: 46, -4: 3}"
75,5,-4,"{2: 94, 0: 237, 4: 114, -2: 60, 8: 58, -4: 14, 16: 58, 32: 40}"
147,6,-2,"{0: 432, -2: 112, 2: 205, 4: 131, 8: 86, 16: 191, 32: 94, -4: 24, -8: 1, 64: 47}"
89,6,2,"{0: 307, 4: 113, 2: 151, -2: 40, 8: 84, -4: 8, 16: 45, 32: 37, 64: 16}"
113,6,2,"{0: 332, 2: 171, 4: 127, -2: 74, 8: 99, 16: 76, 32: 86, -4: 25, 64: 27}"
78,5,-4,"{0: 313, -2: 63, 2: 96, -4: 12, 4: 69, 8: 72, 16: 50, 32: 27}"
215,7,-2,"{-2: 154, 0: 610, 2: 319, -4: 21, 4: 233, 8: 197, 16: 162, 32: 115, 64: 73, 128: 51}"
140,6,2,"{0: 472, -2: 100, 4: 135, 2: 205, -4: 16, 8: 127, 16: 94, 32: 42, 64: 69}"
67,5,-2,"{0: 262, 2: 100, -2: 33, 4: 84, -4: 2, 8: 54, 16: 42, 32: 26}"
124,6,-4,"{2: 196, 0: 387, 4: 139, -2: 66, 8: 120, 16: 90, -4: 2, 32: 59, 64: 57}"
188,7,-4,"{-2: 133, 0: 536, 2: 296, 4: 191, 8: 174, 16: 106, 32: 73, 64: 75, -4: 47, -8: 1, 128: 60}"
137,6,-2,"{0: 455, 2: 184, 4: 164, -2: 109, 8: 134, -4: 21, 16: 78, 32: 48, 64: 40}"
141,7,2,"{0: 427, 2: 213, 4: 140, 8: 156, -2: 76, 16: 91, -4: 2, 32: 76, 64: 49, 128: 39}"
250,7,2,"{0: 726, 4: 250, 2: 372, -2: 171, 8: 193, 16: 143, 32: 125, -4: 14, 64: 138, 128: 118}"
72,6,-2,"{0: 264, 2: 113, -2: 33, 4: 92, 8: 53, 16: 44, 32: 23, -4: 3, 64: 23}"
119,6,-4,"{0: 379, 2: 177, -2: 62, 4: 104, -4: 17, 8: 112, 16: 93, 32: 57, 64: 70}"
242,7,2,"{0: 729, -2: 163, 2: 383, 4: 210, 8: 193, 16: 147, 32: 116, -4: 22, 64: 117, 128: 98}"
231,7,-2,"{0: 565, 2: 372, 4: 314, -2: 123, 8: 196, 16: 164, 32: 122, -4: 16, 64: 104, 128: 103}"
141,6,-2,"{0: 387, -2: 86, 2: 211, 4: 176, 8: 122, 16: 83, 32: 80, -4: 49, 64: 73, -8: 2}"
159,6,2,"{0: 483, -2: 97, 2: 247, -4: 15, 4: 165, 8: 116, 16: 145, 32: 90, 64: 73}"
141,6,-2,"{2: 176, 0: 501, -2: 113, 4: 182, -4: 36, 8: 80, 16: 81, 32: 36, 64: 64}"
196,7,2,"{0: 612, 4: 236, 2: 281, -2: 129, 8: 152, -4: 11, 16: 145, 32: 79, 64: 44, 128: 75}"
64,5,2,"{0: 214, -2: 39, 4: 84, 2: 101, 8: 65, 16: 44, -4: 3, -8: 1, 32: 25}"
142,7,2,"{0: 382, 2: 220, -2: 52, 4: 193, -4: 13, 8: 140, 16: 135, 32: 68, 64: 42, 128: 33}"
199,7,2,"{2: 304, 0: 584, -2: 119, 4: 209, 8: 146, 16: 186, 32: 110, -4: 15, 64: 76, 128: 42}"
104,6,-4,"{0: 315, 4: 141, 2: 164, -2: 56, 8: 93, 16: 73, -4: 2, 32: 48, 64: 44}"
172,6,2,"{0: 509, -2: 145, 2: 304, -4: 25, 4: 160, 8: 163, 16: 105, 32: 72, 64: 65}"
152,6,2,"{2: 216, 0: 447, 4: 152, -2: 100, 8: 123, 16: 152, -4: 3, 32: 118, 64: 57}"
148,7,2,"{2: 222, -2: 82, 0: 354, 4: 207, 8: 162, 16: 156, -4: 2, 32: 54, 64: 59, 128: 34}"
217,6,2,"{0: 640, 2: 307, 4: 223, -2: 181, 8: 152, 16: 146, 32: 139, -4: 42, -8: 22, 64: 101}"
132,6,-2,"{0: 350, -2: 78, 2: 188, 4: 204, 8: 129, 16: 80, -4: 10, 32: 93, 64: 56}"
86,5,2,"{-2: 69, 0: 292, 4: 91, 2: 118, -4: 16, 8: 81, 16: 60, 32: 47}"
253,7,2,"{0: 690, 2: 425, -2: 175, 4: 298, -4: 24, 8: 195, 16: 136, 32: 138, 64: 97, 128: 99}"
289,7,4,"{0: 738, -2: 189, 2: 477, -4: 32, 4: 306, 8: 280, 16: 178, 32: 151, 64: 127, 128: 123}"
144,6,-2,"{0: 445, 2: 213, -2: 88, 4: 122, 8: 121, 16: 154, 32: 97, -4: 14, 64: 42}"
276,7,-2,"{-2: 187, 0: 949, 2: 405, -4: 22, 4: 246, 8: 219, 16: 127, 32: 102, 64: 123, -8: 7, 128: 97}"
112,6,-4,"{2: 191, 0: 318, -2: 97, 4: 128, 8: 77, 16: 85, 32: 60, -4: 16, 64: 36}"
116,6,2,"{0: 372, -2: 83, 4: 145, -4: 8, 2: 169, 8: 93, 16: 70, 32: 49, 64: 55}"
108,6,-4,"{0: 401, -2: 74, 2: 159, 4: 94, 8: 80, -4: 25, 16: 64, 32: 40, 64: 35}"
158,6,-4,"{0: 515, 2: 242, -2: 102, 4: 183, -4: 5, 8: 100, 16: 130, 32: 83, 64: 62}"
118,6,2,"{0: 393, 2: 193, -2: 67, 4: 101, 8: 99, 16: 106, -4: 20, 32: 55, 64: 28}"
149,7,2,"{0: 361, 4: 162, 2: 223, 8: 169, -2: 82, 16: 154, 32: 64, -4: 21, 64: 76, 128: 29}"
228,7,2,"{0: 660, 2: 369, 4: 277, -2: 120, 8: 199, -4: 6, 16: 125, 32: 113, 64: 103, 128: 80}"
140,6,-2,"{-2: 86, 0: 474, 2: 194, 4: 181, 8: 88, 16: 87, -4: 6, 32: 70, 64: 74}"
65,5,-2,"{0: 233, 2: 107, -2: 29, 4: 82, -4: 5, 8: 73, 16: 36, 32: 20}"
221,7,2,"{4: 219, -2: 163, 0: 752, 2: 309, -4: 36, 8: 145, -8: 4, 16: 126, 32: 119, 64: 43, 128: 73}"
80,5,-2,"{2: 128, 0: 283, 4: 74, 8: 99, -2: 43, 16: 50, -4: 10, 32: 33}"
144,6,2,"{0: 425, 2: 193, 4: 184, -2: 103, 8: 128, 16: 82, 32: 90, -4: 10, 64: 80, -8: 1}"
129,6,2,"{0: 339, -2: 62, 2: 201, 4: 167, 8: 146, 16: 108, 32: 83, 64: 55}"
293,7,-4,"{0: 788, -2: 201, 2: 439, 4: 292, 8: 290, 16: 217, -4: 37, 32: 127, 64: 134, 128: 112}"
205,7,2,"{0: 675, 2: 292, -2: 147, -4: 23, 4: 230, 8: 138, 16: 158, 32: 89, 64: 70, 128: 23}"
97,6,2,"{0: 310, 2: 163, 4: 137, -2: 54, 8: 88, 16: 69, 32: 42, 64: 10}"
211,7,-8,"{0: 477, -2: 130, 2: 292, 4: 245, 8: 214, -4: 18, 16: 191, 32: 121, 64: 109, 128: 95, -8: 7}"
119,6,-2,"{0: 355, 2: 200, 4: 144, -2: 81, 8: 90, -4: 17, 16: 85, 32: 58, 64: 41}"
114,5,-2,"{0: 334, 2: 157, 4: 126, -2: 82, 8: 128, 16: 103, -4: 14, 32: 82}"
263,7,2,"{0: 701, 4: 350, 2: 361, -2: 191, 8: 223, -4: 24, 16: 147, 32: 209, 64: 75, 128: 86}"
121,6,-4,"{0: 402, 2: 172, 4: 133, -2: 102, 8: 95, -4: 13, 16: 103, 32: 43, 64: 26}"
56,5,-2,"{0: 227, 4: 71, 2: 97, -2: 25, 8: 36, 16: 27, 32: 21}"
147,7,-2,"{0: 379, 2: 278, 4: 182, -2: 60, 8: 124, 16: 90, 32: 87, 64: 45, -4: 14, 128: 54, -8: 10}"
99,6,2,"{0: 322, 2: 176, 4: 137, -2: 47, 8: 63, 16: 54, -4: 8, 32: 56, 64: 28}"
205,7,-4,"{-2: 150, 0: 646, 4: 253, 2: 306, -4: 13, 8: 118, 16: 108, 32: 105, 64: 82, 128: 64}"
103,6,-2,"{0: 308, -2: 58, 4: 114, 2: 146, 8: 111, 16: 100, 32: 55, -4: 1, 64: 34}"
60,5,-4,"{0: 210, 2: 88, 4: 68, -2: 31, 8: 52, 16: 52, 32: 32, -4: 7}"
197,6,-2,"{0: 697, 2: 271, -2: 152, 4: 168, 8: 141, 16: 125, -4: 52, 32: 105, 64: 62}"
100,6,-2,"{0: 324, 2: 142, 4: 114, -2: 45, 8: 87, -4: 8, 16: 79, 32: 48, 64: 53}"
118,6,-4,"{0: 377, 2: 171, 4: 139, 8: 116, -2: 73, 16: 88, 32: 57, -4: 4, 64: 37}"
236,7,2,"{2: 339, 0: 755, -2: 168, 4: 260, 8: 166, 16: 112, 32: 138, -4: 15, 64: 94, -8: 1, 128: 76}"
189,7,-2,"{0: 612, 2: 253, -2: 152, 4: 219, 8: 114, -4: 22, 16: 162, 32: 53, 64: 63, 128: 36, -8: 15}"
125,6,-2,"{0: 368, -2: 74, 2: 218, 4: 149, 8: 114, 16: 88, 32: 55, 64: 57, -4: 2}"
60,5,-4,"{2: 83, 0: 263, 4: 63, -2: 35, 8: 34, -4: 9, 16: 28, 32: 25}"
84,5,-2,"{0: 306, -2: 68, 2: 120, -4: 14, 4: 109, 8: 54, 16: 42, 32: 43}"
153,7,-2,"{2: 232, 4: 151, 0: 445, -2: 99, 8: 157, -4: 25, 16: 98, 32: 73, 64: 67, 128: 30}"
81,5,-4,"{0: 347, -2: 62, 2: 116, 4: 67, 8: 57, 16: 49, -4: 7, 32: 24}"
146,7,-2,"{0: 435, 2: 256, 4: 199, -2: 74, 8: 119, -4: 2, 16: 76, 32: 68, 64: 43, 128: 42}"
265,7,2,"{0: 777, 2: 364, -2: 229, 4: 221, 8: 159, 16: 185, 32: 161, -4: 51, 64: 104, 128: 123, -8: 11}"
131,6,2,"{0: 441, -2: 101, 2: 184, 4: 130, 8: 139, 16: 77, -4: 5, 32: 45, 64: 57}"
158,6,-4,"{0: 531, 4: 153, -2: 125, -4: 29, 2: 223, 8: 107, 16: 93, 32: 87, 64: 74}"
105,6,2,"{0: 328, 2: 166, -2: 70, 4: 139, 8: 62, 16: 74, 32: 40, -4: 12, 64: 54}"
117,6,2,"{0: 350, 2: 195, 4: 141, 8: 107, -2: 63, 16: 69, 32: 60, -4: 8, 64: 60}"
160,6,-2,"{0: 438, -2: 97, -4: 23, 2: 261, 4: 196, 8: 132, 16: 105, 32: 100, 64: 88}"
234,7,2,"{0: 557, -2: 149, 2: 406, 4: 262, 8: 257, 16: 143, 32: 101, -4: 33, 64: 95, -8: 1, 128: 102}"
184,7,2,"{0: 551, -2: 126, 2: 287, 4: 227, -4: 30, 8: 137, 16: 109, 32: 91, 64: 71, -8: 2, 128: 25}"
277,7,2,"{0: 735, 4: 252, 2: 393, 8: 282, -2: 225, 16: 183, -4: 29, 32: 155, -8: 15, 64: 102, 128: 122}"
122,6,2,"{0: 375, 2: 202, 4: 144, -2: 75, 8: 112, -4: 10, 16: 58, 32: 47, 64: 75}"
139,6,2,"{0: 447, 2: 212, 4: 138, -2: 94, 8: 104, 16: 121, -4: 22, 32: 58, 64: 55}"
168,6,-2,"{-2: 104, 0: 529, 2: 228, 4: 179, 8: 156, -4: 4, 16: 102, 32: 121, 64: 89}"
126,6,2,"{0: 417, -2: 78, 2: 169, 4: 155, 8: 86, -4: 36, 16: 101, -8: 1, 32: 46, 64: 45}"
135,6,-2,"{0: 480, 2: 176, 4: 134, -2: 116, 8: 81, 16: 77, 32: 67, -4: 26, -8: 14, 64: 44}"
61,5,2,"{0: 218, -2: 48, 4: 66, -4: 1, 2: 97, 8: 55, 16: 27, 32: 37}"
64,5,2,"{0: 219, 2: 104, -2: 43, 4: 75, 8: 50, 16: 42, 32: 40, -4: 3}"
184,7,2,"{0: 614, -2: 102, 2: 269, -4: 15, 4: 181, 8: 147, 16: 120, 32: 101, 64: 55, 128: 52}"
227,7,2,"{0: 480, -2: 147, 2: 410, 4: 263, 8: 236, 16: 177, -4: 30, 32: 102, 64: 134, -8: 1, 128: 63}"
102,6,-2,"{0: 352, 2: 166, 4: 95, 8: 89, -2: 62, 16: 54, -4: 6, 32: 49, 64: 45}"
208,7,-4,"{0: 546, 2: 323, -2: 145, 4: 255, 8: 139, 16: 185, -4: 38, 32: 115, 64: 77, 128: 49}"
128,6,2,"{0: 356, 2: 221, 4: 137, -2: 60, 8: 145, 16: 107, -4: 6, 32: 63, 64: 57}"
274,7,2,"{0: 779, 2: 389, -2: 220, 4: 348, -4: 32, 8: 241, 16: 151, 32: 149, 64: 82, 128: 74, -8: 1}"
55,5,2,"{0: 189, -2: 30, 2: 103, 4: 72, 8: 47, 16: 31, -4: 1, 32: 22}"
180,7,2,"{2: 289, 0: 489, 4: 232, 8: 138, -2: 104, 16: 122, -4: 18, 32: 100, 64: 60, 128: 68}"
210,7,2,"{-2: 128, 0: 632, 2: 367, -4: 13, 4: 223, 8: 159, 16: 134, 32: 107, 64: 64, 128: 63}"
83,5,-2,"{0: 297, 2: 106, 4: 94, -2: 64, 8: 82, 16: 62, -4: 11, 32: 31}"
142,6,-4,"{0: 495, -2: 118, 2: 173, 4: 149, 8: 130, 16: 53, 32: 82, -4: 14, 64: 64}"
97,5,-4,"{0: 331, 2: 162, -2: 69, 4: 110, 8: 83, 16: 65, -4: 13, 32: 40}"
79,5,2,"{0: 335, 2: 106, -2: 62, -4: 10, 4: 64, 8: 46, 16: 50, 32: 38}"
116,6,-2,"{0: 317, 2: 160, 4: 130, 8: 119, -2: 92, 16: 74, 32: 59, 64: 74, -4: 19}"
94,6,-4,"{0: 325, 2: 150, -2: 50, 4: 117, 8: 76, -4: 6, 16: 56, 32: 37, 64: 29}"
107,6,-2,"{0: 301, 2: 163, 4: 182, 8: 91, -2: 49, 16: 71, 32: 42, -4: 4, 64: 60}"
119,6,-2,"{0: 374, -2: 81, 2: 177, -4: 30, 4: 126, 8: 103, 16: 95, 32: 28, 64: 57}"
151,7,-2,"{0: 353, -2: 96, 4: 225, 2: 225, 8: 136, 16: 106, 32: 97, -4: 24, 64: 55, 128: 42}"
125,6,-2,"{-2: 68, 0: 412, 2: 188, -4: 7, 4: 144, 8: 115, 16: 76, 32: 54, 64: 61}"
172,6,-2,"{0: 603, -2: 139, 2: 221, -4: 35, 4: 160, 8: 137, -8: 1, 16: 123, 32: 64, 64: 65}"
201,6,2,"{0: 605, -2: 146, 2: 276, 4: 173, 8: 185, -4: 38, 16: 157, 32: 118, -8: 1, 64: 110}"
140,7,-2,"{0: 378, -2: 56, 2: 232, 4: 203, 8: 131, -4: 4, 16: 110, 32: 70, 64: 40, 128: 36}"
94,6,2,"{4: 101, 0: 276, 2: 170, -2: 31, 8: 84, -4: 5, 16: 86, 32: 61, 64: 32}"
224,7,2,"{0: 640, 2: 365, -2: 159, 4: 209, 8: 169, 16: 140, -4: 35, 32: 136, 64: 89, 128: 74}"
96,6,-2,"{0: 268, -2: 53, 2: 169, 4: 140, 8: 82, 16: 78, 32: 32, 64: 42}"
148,6,-2,"{0: 554, 2: 185, -2: 126, -4: 19, 4: 183, 8: 68, 16: 70, 32: 49, 64: 78}"
119,6,2,"{0: 332, 2: 187, 4: 160, 8: 101, 16: 96, -2: 74, -4: 20, 32: 68, 64: 33}"
200,7,2,"{0: 649, -2: 156, 2: 264, -4: 37, 4: 202, 8: 130, 16: 155, 32: 119, -8: 6, 64: 46, 128: 36}"
113,6,2,"{2: 154, 0: 370, 4: 110, -2: 71, 8: 134, -4: 14, 16: 72, 32: 50, 64: 42}"
112,6,-2,"{0: 316, 2: 169, -2: 83, 4: 174, 8: 79, 16: 79, 32: 59, -4: 4, 64: 45}"
153,6,-4,"{0: 442, 2: 243, 4: 137, -2: 109, 8: 128, 16: 134, 32: 77, -4: 30, -8: 4, 64: 73}"
142,6,-4,"{0: 424, 2: 222, 4: 160, 8: 124, -2: 88, 16: 90, 32: 80, 64: 79, -4: 11}"
73,5,-4,"{0: 273, 2: 114, 4: 76, 8: 55, -2: 45, 16: 45, -4: 8, 32: 41}"
283,7,-4,"{0: 824, 2: 363, 4: 325, 8: 189, 16: 189, -2: 223, -4: 48, 32: 165, -8: 6, 64: 93, 128: 122}"
245,7,2,"{0: 813, -2: 192, 2: 340, -4: 42, 4: 226, 8: 207, 16: 108, 32: 131, 64: 79, 128: 67}"
114,6,2,"{0: 375, -2: 51, 4: 150, 2: 173, -4: 4, 8: 81, 16: 81, 32: 58, 64: 53}"
241,7,-2,"{0: 810, -2: 218, 2: 304, -4: 53, 4: 249, 8: 181, 16: 99, 32: 86, 64: 72, 128: 95, -8: 2}"
138,6,-2,"{0: 474, -2: 111, 2: 204, 4: 159, 8: 92, 16: 52, 32: 56, -4: 21, 64: 73}"
123,6,2,"{2: 201, 0: 447, 4: 137, -2: 88, 8: 64, 16: 79, -4: 8, 32: 39, 64: 44}"
125,7,-2,"{0: 351, 2: 202, 4: 167, 8: 120, 16: 111, -2: 50, 32: 55, -4: 4, 64: 36, 128: 29}"
205,7,-4,"{0: 528, 2: 325, 4: 233, -2: 146, 8: 207, -4: 31, 16: 106, 32: 100, 64: 77, 128: 92}"
152,6,-2,"{0: 486, 4: 165, -2: 150, 2: 200, 8: 85, 16: 91, -4: 32, -8: 26, 32: 64, 64: 69}"
204,7,2,"{0: 609, 2: 297, 4: 225, -2: 134, 8: 154, 16: 130, 32: 121, -4: 8, 64: 83, 128: 74, -8: 1}"
275,7,2,"{0: 702, 2: 393, 4: 308, 8: 257, 16: 188, -2: 210, 32: 150, -4: 45, -8: 2, 64: 117, 128: 103}"
115,6,2,"{2: 186, 0: 363, -2: 53, 4: 135, 8: 95, 16: 88, -4: 3, 32: 67, 64: 45}"
220,7,-2,"{0: 604, 2: 315, -2: 156, 4: 252, 8: 230, 16: 121, -4: 17, 32: 107, 64: 89, 128: 89}"
108,6,-4,"{2: 185, 0: 393, -2: 64, 4: 94, -4: 13, 8: 105, 16: 64, 32: 14, 64: 40}"
99,6,-4,"{0: 302, 2: 145, -2: 63, 4: 116, 8: 74, 16: 104, 32: 50, -4: 20, 64: 17}"
103,5,2,"{0: 378, -2: 77, -4: 32, 2: 157, 4: 96, 8: 88, 16: 60, -8: 1, 32: 38}"
63,5,2,"{0: 237, -2: 28, -4: 13, 2: 109, 4: 72, 8: 44, 16: 33, 32: 31}"
188,7,-2,"{0: 479, -2: 140, 2: 282, 4: 239, 8: 161, 16: 118, 32: 110, 64: 99, -4: 25, 128: 39}"
149,6,2,"{2: 246, 0: 439, 4: 203, 8: 102, -2: 95, -4: 13, 16: 99, 32: 78, 64: 66}"
99,6,-2,"{0: 293, 4: 103, -2: 73, 2: 147, 8: 80, 16: 105, -4: 29, 32: 38, 64: 23}"
73,6,2,"{0: 268, 2: 107, 4: 96, 8: 71, -2: 26, 16: 51, -4: 2, 32: 18, 64: 18}"
201,7,-2,"{0: 642, 2: 288, -2: 125, 4: 211, 8: 137, 16: 124, -4: 34, 32: 115, 64: 61, 128: 72}"
209,7,-4,"{4: 230, 0: 585, -2: 170, 2: 299, -4: 32, 8: 203, 16: 109, 32: 107, 64: 102, 128: 44}"
123,6,2,"{0: 411, 4: 158, -2: 67, 2: 205, 8: 75, 16: 95, -4: 2, 32: 33, 64: 61}"
151,6,-2,"{2: 205, 0: 565, 4: 165, -2: 103, 8: 102, -4: 10, 16: 73, 32: 66, 64: 70}"
84,6,-4,"{0: 275, -2: 55, 4: 125, -4: 7, 2: 114, 8: 70, 16: 53, 32: 35, 64: 22}"
124,6,-2,"{0: 328, 2: 200, 4: 170, 8: 136, -2: 86, 16: 58, 32: 72, -4: 7, 64: 59}"
176,7,-2,"{0: 570, 2: 271, -2: 112, 4: 165, 8: 143, 16: 119, -4: 13, 32: 93, 64: 37, 128: 61}"
275,7,-4,"{0: 734, 2: 402, 4: 351, -2: 181, 8: 183, 16: 146, 32: 158, 64: 161, -4: 18, 128: 141}"
108,6,2,"{0: 369, 4: 104, -2: 64, 8: 85, -4: 18, 2: 174, 16: 90, 32: 13, 64: 55}"
149,7,-2,"{0: 517, 2: 224, -2: 86, 4: 136, -4: 20, 8: 133, 16: 99, 32: 29, 64: 59, -8: 1, 128: 37}"
159,6,2,"{0: 529, 2: 267, -2: 101, 4: 143, -4: 15, 8: 123, 16: 100, 32: 84, 64: 69}"
226,7,2,"{0: 672, 2: 332, 4: 275, -2: 141, 8: 210, -4: 34, 16: 102, 32: 70, 64: 97, 128: 101}"
114,6,2,"{0: 325, 2: 173, 4: 160, -2: 76, 8: 94, 16: 94, 32: 67, -4: 1, 64: 36}"
143,6,-2,"{0: 539, -2: 117, 2: 199, -4: 30, 4: 163, 8: 78, 16: 62, 32: 57, 64: 42}"
109,6,2,"{0: 379, 2: 198, -2: 49, 4: 105, 8: 75, 16: 68, 32: 47, -4: 7, 64: 53}"
