turns,max_tiles,min_tiles,piece_distributions
48,5,-2,"{0: 131, -1: 44, 1: 95, 2: 63, 3: 68, 4: 25, 5: 11, -2: 4}"
13,3,-1,"{0: 50, 1: 44, 2: 24, 3: 7, -1: 1}"
22,4,-2,"{-1: 27, 0: 90, 1: 39, 2: 23, 3: 18, -2: 7, 4: 3}"
89,5,1,"{0: 249, 1: 175, 2: 108, -1: 96, -2: 34, 3: 84, 4: 33, 5: 31}"
75,5,1,"{0: 213, 2: 108, 3: 59, 1: 116, -1: 75, -2: 18, 4: 57, 5: 38}"
28,4,-1,"{0: 109, -1: 26, 1: 56, 2: 30, 3: 28, -2: 3, 4: 9}"
70,5,1,"{-1: 38, 0: 194, 1: 133, -2: 13, 2: 122, 3: 65, 4: 41, 5: 33}"
19,4,-2,"{1: 36, 0: 81, 2: 22, 3: 17, -1: 11, 4: 9, -2: 4}"
31,4,-2,"{0: 134, -1: 32, 2: 30, 1: 56, 3: 19, 4: 12, -2: 5}"
90,5,-2,"{0: 245, -1: 87, 1: 145, -2: 49, 2: 109, 3: 83, 4: 57, 5: 44}"
48,5,1,"{-1: 49, 0: 158, 1: 70, 2: 83, 3: 42, 4: 26, -2: 2, 5: 11}"
53,5,-2,"{0: 139, 1: 91, -1: 56, 2: 83, 3: 59, 4: 34, -2: 12, 5: 12}"
24,3,-2,"{1: 40, -1: 21, 0: 128, -2: 19, 2: 9, 3: 8}"
101,5,-1,"{1: 192, 0: 269, -1: 112, -2: 19, 2: 129, 3: 82, 4: 39, 5: 60, -3: 16}"
76,6,-1,"{0: 144, 2: 112, 1: 154, 3: 75, -1: 81, 4: 54, 5: 36, -2: 21, 6: 16}"
85,5,-2,"{0: 242, -1: 87, 2: 131, 1: 155, 3: 102, -2: 12, 4: 13, 5: 32}"
31,4,-1,"{-1: 13, 0: 65, 1: 85, 2: 68, 3: 33, 4: 24}"
37,4,1,"{0: 137, 1: 70, -1: 27, -2: 10, 2: 50, 3: 36, 4: 12}"
42,5,-1,"{1: 89, 0: 139, 2: 65, -1: 19, 3: 49, 4: 22, 5: 4}"
35,4,-1,"{0: 114, 1: 76, 2: 51, -1: 25, 3: 32, -2: 9, 4: 17}"
38,4,-1,"{0: 121, 1: 81, -1: 31, 2: 51, 3: 38, 4: 28, -2: 1}"
52,4,-1,"{0: 189, 1: 88, -1: 80, 2: 51, 3: 49, -2: 16, 4: 4}"
65,5,1,"{0: 191, -1: 38, -2: 19, 1: 134, 2: 74, 3: 78, 4: 52, 5: 8}"
40,4,-1,"{0: 156, 1: 73, -1: 26, 2: 63, -2: 19, 3: 18, 4: 14}"
81,5,-1,"{0: 255, 1: 129, -1: 94, 2: 80, -2: 29, 3: 66, 4: 25, 5: 52, -3: 8}"
70,5,-1,"{0: 191, 1: 137, -1: 58, 2: 107, 3: 58, 4: 51, -2: 8, 5: 29}"
55,5,-3,"{0: 176, -1: 39, 1: 98, 2: 66, 3: 63, 4: 12, 5: 26, -2: 15, -3: 9}"
49,5,-1,"{0: 171, 1: 93, 2: 70, -1: 42, 3: 41, -2: 3, 4: 21, 5: 9}"
57,5,-1,"{0: 155, 1: 113, 2: 80, -1: 40, 3: 56, -2: 19, 4: 45, 5: 14}"
37,4,-1,"{0: 136, 1: 50, 2: 53, -1: 48, 3: 42, 4: 13}"
29,4,-1,"{0: 121, 2: 42, -1: 25, 1: 46, 3: 24, 4: 12}"
67,6,-1,"{0: 180, 1: 110, 2: 106, -1: 56, 3: 78, -2: 1, 4: 45, 5: 27, 6: 9}"
34,4,-3,"{0: 110, 1: 51, 2: 34, -1: 39, 3: 10, -2: 40, 4: 20, -3: 11}"
61,5,-1,"{1: 125, 0: 199, -1: 56, 2: 80, -2: 3, 3: 53, 4: 26, 5: 16}"
33,4,-2,"{0: 124, 1: 58, -1: 15, 2: 40, 3: 39, 4: 25, -2: 5}"
60,5,-2,"{0: 167, 1: 121, -1: 37, 2: 104, 3: 48, 4: 48, 5: 22, -2: 2}"
53,5,-1,"{0: 109, 1: 112, 2: 101, -1: 39, -2: 12, 3: 58, 4: 46, 5: 9}"
64,5,1,"{0: 135, -1: 61, 1: 125, 2: 132, 3: 63, -2: 9, 4: 40, 5: 20}"
41,4,-1,"{0: 155, -1: 41, 2: 59, 1: 64, 3: 43, 4: 16}"
45,5,-1,"{0: 153, 2: 74, 1: 84, -1: 27, 3: 41, -2: 3, 4: 27, 5: 5}"
64,4,-1,"{0: 195, 1: 104, 2: 77, -1: 79, 3: 55, -2: 17, 4: 58}"
64,5,1,"{0: 195, 1: 118, 2: 98, 3: 56, -1: 39, -2: 19, 4: 20, 5: 40}"
34,4,-2,"{0: 106, -1: 42, 1: 51, 2: 38, 3: 41, -2: 19, 4: 18}"
10,3,-2,"{0: 47, 1: 22, 2: 12, -1: 3, 3: 8, -2: 7}"
23,3,-2,"{0: 70, 1: 44, 2: 43, 3: 23, -1: 34, -2: 2}"
73,5,-1,"{0: 217, -1: 67, 1: 126, 2: 106, 3: 52, -2: 19, 4: 28, 5: 47, -3: 4}"
53,4,1,"{-1: 47, 0: 160, 1: 104, 2: 62, -2: 48, 3: 30, 4: 35}"
69,5,-1,"{0: 240, 1: 105, -1: 88, 2: 101, 3: 65, -2: 12, -3: 3, 4: 5, 5: 11}"
63,5,-1,"{0: 168, 1: 121, -1: 45, 2: 110, 3: 45, 4: 40, -2: 12, 5: 35}"
56,4,1,"{-1: 39, 0: 200, 1: 122, -2: 4, 2: 65, 3: 43, 4: 40}"
60,5,-1,"{0: 196, 1: 96, 2: 46, -1: 58, 3: 80, -2: 4, 4: 48, -3: 10, 5: 11}"
75,5,-1,"{0: 165, -1: 86, 1: 120, 2: 142, -2: 7, 3: 82, 4: 50, 5: 32}"
35,4,-2,"{0: 109, -1: 36, 1: 64, 2: 49, 3: 47, 4: 13, -2: 6}"
68,5,-2,"{0: 184, 1: 93, -1: 87, -2: 30, 2: 88, 3: 68, 4: 62, 5: 9}"
82,5,-1,"{0: 267, -1: 66, 1: 159, 2: 112, -2: 18, 3: 54, 4: 46, 5: 25}"
73,5,-3,"{0: 224, 1: 123, 2: 66, -1: 109, -2: 44, 3: 30, 4: 31, 5: 25, -3: 14}"
48,5,-2,"{1: 95, 0: 157, -1: 34, 2: 71, 3: 43, 4: 14, 5: 16, -2: 11}"
36,4,1,"{0: 123, 1: 57, 2: 56, 3: 30, -1: 34, 4: 28, -2: 5}"
56,5,-2,"{0: 153, 1: 107, -1: 48, 2: 98, 3: 50, -2: 13, 4: 35, 5: 9}"
85,6,-1,"{0: 203, 2: 116, 1: 201, -1: 56, 3: 100, 4: 51, 5: 33, 6: 14}"
45,4,-1,"{1: 82, 0: 162, -1: 60, 2: 50, 3: 46, -2: 2, 4: 12}"
56,4,-2,"{0: 169, 1: 107, -1: 73, 2: 58, -2: 28, 3: 38, 4: 39, -3: 1}"
53,5,-1,"{0: 156, 2: 76, 3: 41, -1: 65, 1: 86, -2: 10, 4: 49, 5: 3}"
53,4,-2,"{0: 181, 1: 88, 2: 43, 3: 51, -1: 61, 4: 41, -2: 21}"
24,4,-1,"{0: 85, 1: 53, 2: 34, 3: 28, -1: 13, 4: 12}"
86,5,1,"{0: 277, -1: 89, 1: 156, -2: 14, 2: 133, 3: 72, 4: 20, 5: 22}"
113,6,-1,"{0: 261, 1: 241, -1: 79, 2: 192, 3: 104, 4: 55, -2: 10, 5: 33, 6: 51}"
46,5,1,"{0: 122, -1: 23, 1: 101, -2: 7, 2: 77, 3: 61, 4: 16, 5: 16}"
49,4,1,"{1: 83, 0: 208, 2: 54, -1: 36, -2: 6, 3: 38, 4: 25}"
131,6,-2,"{0: 344, 2: 158, -1: 119, 1: 245, 3: 104, -2: 40, -3: 2, 4: 59, 5: 66, 6: 51}"
75,5,1,"{0: 259, 1: 121, -1: 58, 2: 93, 3: 58, -2: 17, 4: 31, 5: 47}"
76,5,-1,"{0: 221, -1: 75, 1: 144, 2: 81, 3: 63, 4: 73, -2: 20, 5: 16}"
34,4,-1,"{1: 54, 0: 124, -1: 30, 2: 68, -2: 4, 3: 21, 4: 14}"
60,5,-1,"{0: 151, 1: 131, -1: 47, 2: 90, 3: 52, -2: 20, 4: 40, 5: 18}"
75,5,-1,"{0: 223, -1: 77, 1: 132, 2: 113, 3: 60, -2: 6, 4: 55, 5: 18}"
86,5,-1,"{0: 313, 1: 140, 2: 116, -1: 74, -2: 12, 3: 42, 4: 42, 5: 44}"
47,4,-1,"{0: 148, 1: 80, 2: 47, -1: 57, 3: 64, 4: 35, -2: 1}"
50,5,1,"{0: 167, 1: 99, 2: 81, -1: 29, 3: 27, 4: 36, 5: 20}"
88,5,-1,"{1: 159, 0: 287, -1: 101, 2: 127, -2: 13, -3: 8, 3: 48, 4: 26, 5: 32}"
53,5,-2,"{0: 155, 1: 95, 2: 65, -1: 47, 3: 53, -2: 25, 4: 28, 5: 18}"
50,4,-1,"{0: 140, 1: 87, -1: 80, 2: 78, 3: 40, -2: 8, 4: 26}"
101,6,1,"{0: 254, 1: 184, 2: 130, -1: 99, 3: 134, -2: 14, 4: 35, 5: 29, 6: 39}"
51,5,-1,"{1: 116, 0: 111, 2: 89, -1: 39, 3: 47, 4: 51, 5: 15}"
76,4,-1,"{-1: 71, 0: 313, 1: 134, 2: 71, 3: 50, -2: 15, 4: 39}"
102,6,1,"{0: 251, 1: 231, 2: 134, -1: 83, 3: 95, 4: 67, 5: 32, -2: 6, 6: 28}"
89,5,1,"{0: 195, 1: 167, 2: 152, -1: 74, 3: 80, 4: 34, -2: 19, 5: 89}"
64,5,-2,"{0: 199, -1: 62, 2: 99, 1: 96, -2: 14, 3: 42, 4: 50, 5: 23}"
98,5,1,"{0: 245, 1: 169, 2: 129, -1: 118, 3: 90, -2: 17, 4: 86, -3: 4, 5: 33}"
91,6,-3,"{-1: 91, 0: 244, -2: 28, 2: 117, 1: 174, -3: 10, 3: 72, 4: 60, 5: 12, 6: 20}"
64,5,-2,"{0: 200, -1: 75, 1: 114, 2: 88, 3: 63, -2: 4, 4: 18, 5: 23}"
138,6,1,"{0: 297, 1: 252, 2: 167, 3: 144, -1: 153, -2: 23, 4: 84, 5: 94, 6: 37}"
70,5,-1,"{0: 206, 1: 121, 2: 77, -1: 81, 3: 51, 4: 43, -2: 25, 5: 35}"
79,5,-1,"{1: 151, 0: 228, 2: 82, 3: 78, -1: 58, 4: 33, -2: 47, 5: 41, -3: 2}"
35,5,-3,"{0: 122, -1: 21, 1: 68, 2: 47, 3: 32, -2: 13, 4: 5, 5: 10, -3: 6}"
25,4,-1,"{0: 77, 1: 58, 2: 45, -1: 16, 3: 22, 4: 13, -2: 3}"
81,5,-1,"{1: 150, 0: 203, -1: 86, 2: 117, -2: 16, 3: 93, 4: 40, 5: 33}"
80,6,1,"{0: 174, 1: 178, 2: 136, -1: 45, 3: 75, 4: 49, 5: 45, -2: 14, 6: 13}"
59,4,-1,"{0: 197, 1: 103, -1: 69, 2: 86, 3: 58, -2: 7, 4: 20}"
80,5,-1,"{0: 230, 1: 162, -1: 87, 2: 102, 3: 57, -2: 19, 4: 30, 5: 42}"
32,4,-1,"{0: 102, 1: 61, 2: 54, -1: 26, 3: 39, -2: 3, 4: 12}"
49,5,-1,"{0: 161, 2: 71, -1: 42, 1: 89, 3: 31, 4: 46, 5: 10}"
78,5,-1,"{0: 212, -1: 84, 2: 109, 1: 143, 3: 62, 4: 41, -2: 10, 5: 43, -3: 7}"
48,5,-1,"{0: 154, 1: 99, 2: 66, -1: 40, 3: 39, 4: 11, 5: 29, -2: 3}"
42,4,-2,"{1: 70, 0: 167, 2: 54, -1: 35, 3: 38, 4: 22, -2: 1}"
55,4,-1,"{-1: 38, 0: 204, 1: 102, -2: 5, 2: 80, 3: 40, 4: 35}"
58,5,-2,"{0: 162, 1: 125, 2: 63, 3: 53, 4: 35, -1: 53, 5: 35, -2: 5}"
50,5,1,"{0: 113, 1: 103, 2: 104, -1: 24, 3: 71, -2: 10, 4: 28, 5: 6}"
32,3,-1,"{0: 121, -1: 35, -2: 10, 1: 57, 2: 53, 3: 21}"
65,5,-1,"{0: 188, 1: 117, 2: 89, -1: 65, 3: 64, 4: 35, -2: 7, 5: 29}"
33,4,-1,"{0: 116, 1: 69, 2: 40, -1: 30, 3: 38, -2: 6, 4: 7}"
50,4,-1,"{0: 199, -1: 41, -2: 9, 1: 91, 2: 66, 3: 40, 4: 13}"
61,5,-2,"{-1: 62, 0: 150, 1: 109, 2: 105, -2: 28, 3: 32, 4: 39, 5: 33}"
22,3,1,"{0: 77, 1: 64, 2: 35, -1: 8, 3: 22, -2: 1}"
63,5,-3,"{0: 194, 1: 128, -1: 53, 2: 104, 3: 49, 4: 26, 5: 17, -2: 4, -3: 1}"
55,5,-2,"{0: 125, 1: 129, 2: 106, 3: 33, -1: 34, 4: 41, -2: 6, 5: 30}"
52,5,1,"{0: 189, -1: 40, 1: 88, 2: 78, -2: 1, 3: 54, 4: 10, 5: 17}"
80,5,-2,"{0: 283, 1: 110, -1: 110, 2: 85, -2: 54, 3: 35, 4: 34, 5: 18}"
85,5,-2,"{0: 188, 1: 154, -1: 111, 2: 120, 3: 99, -2: 25, 4: 40, 5: 37}"
37,5,-1,"{0: 129, 1: 64, -1: 34, 2: 45, -2: 3, 3: 39, 4: 20, 5: 8}"
70,5,-1,"{0: 216, 1: 116, -1: 65, 2: 89, -2: 19, 3: 62, 4: 33, 5: 39}"
31,4,-1,"{-1: 28, 0: 119, 1: 50, 2: 48, 3: 27, -2: 3, 4: 13}"
67,5,1,"{0: 195, 1: 144, 2: 93, -1: 49, 3: 41, -2: 18, 4: 52, 5: 20}"
56,5,-1,"{0: 165, 1: 124, 2: 66, -1: 52, 3: 50, -2: 10, 4: 33, 5: 13}"
103,6,-1,"{0: 262, 1: 173, 2: 172, -1: 106, 3: 120, -2: 13, 4: 38, 5: 33, 6: 19}"
26,4,1,"{2: 61, 0: 80, 1: 49, -1: 16, 3: 19, 4: 18}"
114,5,-2,"{1: 186, 0: 305, -1: 161, 2: 143, 3: 68, 4: 79, 5: 62, -2: 31}"
31,4,-2,"{0: 113, 1: 53, -1: 39, 2: 30, 3: 20, 4: 17, -2: 16}"
41,4,-2,"{-1: 41, 0: 123, -2: 27, 1: 70, 2: 60, 3: 40, 4: 17}"
45,4,-2,"{0: 179, -1: 38, 1: 79, 2: 54, -2: 4, 3: 34, 4: 26}"
112,5,-2,"{0: 467, -1: 105, 1: 169, 2: 111, -2: 39, 3: 58, 4: 44, 5: 24}"
79,6,-1,"{0: 201, -1: 43, -2: 16, 1: 174, 2: 136, 3: 62, 4: 44, 5: 36, 6: 8}"
95,5,-2,"{0: 205, 1: 181, 2: 142, -1: 115, 3: 97, -2: 39, 4: 27, 5: 58}"
25,4,-2,"{0: 86, 1: 51, 2: 45, -1: 13, 3: 19, -2: 11, 4: 9}"
78,6,-2,"{0: 219, 1: 135, 2: 126, -1: 65, -2: 24, 3: 50, 4: 69, 5: 18, 6: 5}"
30,4,-2,"{1: 56, 0: 87, 2: 53, -1: 37, 3: 28, 4: 14, -2: 4}"
91,5,-1,"{0: 246, 1: 161, 2: 113, -1: 96, 3: 57, -2: 44, 4: 89, 5: 22}"
73,5,-1,"{0: 225, 1: 109, 2: 104, -1: 73, 3: 70, -2: 28, 4: 51, 5: 6}"
53,5,-1,"{0: 157, 1: 108, -1: 40, 2: 94, 3: 51, -2: 2, 4: 17, 5: 17}"
34,5,-1,"{0: 100, 1: 66, 2: 65, -1: 20, 3: 27, 4: 33, -2: 1, 5: 3}"
42,5,-1,"{0: 101, 1: 102, -1: 18, 2: 82, 3: 41, 4: 28, -2: 3, 5: 12}"
66,6,-2,"{0: 146, 1: 122, 2: 110, 3: 51, 4: 34, -1: 82, 5: 33, 6: 19, -2: 6}"
89,5,-1,"{2: 99, 0: 310, 1: 137, -1: 86, 3: 61, -2: 15, 4: 62, 5: 40}"
39,5,-1,"{0: 107, 2: 83, 1: 72, -1: 27, 3: 50, 4: 12, 5: 9}"
50,4,-2,"{0: 187, 1: 80, 2: 44, -1: 59, 3: 47, -2: 18, 4: 24}"
36,3,1,"{0: 124, -1: 24, 1: 83, -2: 16, 2: 57, 3: 29}"
80,6,-1,"{2: 141, 0: 165, 1: 164, 3: 68, -1: 62, -2: 15, 4: 59, 5: 44, 6: 11}"
95,6,-2,"{1: 188, 0: 321, -1: 76, 2: 92, 3: 68, -2: 13, 4: 64, 5: 32, 6: 10}"
87,5,1,"{0: 255, 1: 152, 2: 127, -1: 92, 3: 54, -2: 12, 4: 59, 5: 41}"
87,6,-1,"{0: 228, -1: 65, -2: 21, 1: 154, 2: 144, 3: 87, 4: 55, 5: 22, 6: 16}"
36,4,-1,"{0: 89, -1: 27, 1: 79, 2: 61, 3: 47, -2: 10, 4: 20}"
70,5,-1,"{-1: 76, 0: 211, 2: 88, 1: 135, -2: 29, 3: 58, 4: 30, 5: 12}"
47,4,-1,"{0: 133, 1: 78, -1: 56, 2: 99, 3: 32, -2: 2, 4: 32}"
75,4,-1,"{0: 169, 1: 123, -1: 114, 2: 101, -2: 19, 3: 72, 4: 86}"
100,5,-2,"{0: 365, -1: 128, 1: 159, -2: 34, 2: 105, 3: 56, 4: 36, 5: 26}"
53,4,-2,"{0: 157, 1: 102, 2: 62, -1: 64, -2: 35, 3: 39, 4: 27}"
18,3,-2,"{-1: 10, 0: 76, 1: 39, 2: 21, 3: 14, -2: 11}"
57,5,-1,"{0: 165, 1: 102, 2: 89, 3: 66, -1: 39, 4: 27, -2: 6, 5: 28}"
82,6,-1,"{-1: 52, 0: 232, 1: 184, 2: 95, 3: 77, 4: 54, -2: 5, 5: 27, 6: 21}"
76,5,1,"{0: 228, -1: 68, 2: 116, 1: 117, -2: 4, 3: 96, 4: 28, 5: 36}"
40,4,-2,"{-1: 46, 0: 159, 1: 56, 2: 50, 3: 32, -2: 12, 4: 14}"
49,5,-2,"{-1: 31, 0: 124, 1: 111, -2: 21, 2: 62, 3: 56, 4: 26, 5: 19}"
62,5,1,"{1: 121, 0: 163, 2: 97, -1: 58, 3: 70, -2: 12, 4: 18, 5: 28}"
38,4,-1,"{0: 100, 1: 83, -1: 36, -2: 29, 2: 47, 3: 42, 4: 14}"
61,4,1,"{0: 153, 2: 87, 1: 122, -1: 60, 3: 72, -2: 19, 4: 45}"
52,4,-2,"{0: 174, 1: 102, -1: 59, 2: 37, -2: 32, 3: 43, 4: 30}"
48,5,-1,"{0: 115, 1: 130, 2: 92, 3: 24, -1: 37, -2: 2, 4: 19, 5: 22}"
67,6,-3,"{0: 182, -1: 64, 1: 115, 2: 95, 3: 50, 4: 36, 5: 34, -2: 17, 6: 16, -3: 3}"
58,5,-2,"{0: 198, 1: 96, -1: 60, 2: 82, 3: 46, 4: 15, 5: 23, -2: 11}"
25,4,-1,"{0: 75, 1: 66, -1: 17, 2: 39, 3: 26, 4: 11}"
114,6,-1,"{0: 298, -1: 116, 1: 235, -2: 23, 2: 152, 3: 88, 4: 59, 5: 32, 6: 32}"
31,4,-1,"{-1: 25, 0: 141, -2: 10, 1: 58, 2: 39, 3: 8, 4: 7}"
28,5,1,"{0: 94, 1: 63, 2: 66, -1: 5, 3: 14, 4: 13, 5: 6}"
55,5,-2,"{0: 174, 1: 75, -1: 44, 2: 72, 3: 75, 4: 17, 5: 28, -2: 19}"
39,4,-1,"{0: 136, 1: 81, -1: 29, 2: 53, 3: 37, 4: 23, -2: 1}"
53,5,-3,"{0: 209, 1: 92, -1: 33, 2: 61, 3: 39, 4: 19, 5: 18, -2: 3, -3: 12}"
115,6,-1,"{0: 296, -1: 137, 1: 203, 2: 154, -2: 25, 3: 62, 4: 54, 5: 67, 6: 38, -3: 8}"
50,5,-1,"{0: 137, -1: 24, 1: 129, 2: 85, 3: 44, 4: 22, 5: 18}"
92,5,-1,"{-1: 85, 0: 254, 1: 169, -2: 36, 2: 150, -3: 14, 3: 58, 4: 37, 5: 34}"
48,5,-1,"{0: 136, -1: 25, 1: 110, 2: 86, 3: 37, 4: 37, -2: 1, 5: 9}"
105,6,-1,"{0: 328, -1: 75, -2: 15, 1: 217, -3: 10, 2: 135, 3: 94, 4: 23, 5: 31, 6: 26}"
55,4,-1,"{0: 217, -1: 50, 1: 107, -2: 13, 2: 59, 3: 34, 4: 24}"
84,5,-2,"{0: 181, -1: 93, 1: 158, 2: 117, 3: 71, 4: 93, 5: 42, -2: 10}"
31,4,-1,"{-1: 31, 0: 106, 1: 53, 2: 56, -2: 4, 3: 24, 4: 14}"
52,5,-1,"{2: 76, 1: 107, 0: 149, 3: 47, 4: 39, -1: 32, 5: 27}"
76,5,-2,"{0: 240, 1: 121, 2: 98, 3: 56, -1: 81, -2: 13, 4: 59, 5: 25}"
48,5,-2,"{1: 75, 0: 163, -1: 53, 2: 57, 3: 33, 4: 31, -2: 15, 5: 14}"
49,4,-2,"{0: 140, -1: 42, 1: 95, -2: 54, 2: 44, 3: 33, 4: 41, -3: 1}"
35,4,-1,"{-1: 28, 0: 143, 1: 55, 2: 46, 3: 30, -2: 9, 4: 13}"
29,4,-2,"{1: 53, 0: 101, 2: 38, -1: 22, -2: 13, 3: 32, -3: 1, 4: 10}"
35,4,-2,"{0: 134, -1: 30, 1: 61, -2: 21, 2: 33, 3: 27, 4: 18}"
37,4,-2,"{1: 80, -1: 27, 0: 112, 2: 57, 3: 46, 4: 14, -2: 6}"
42,4,-2,"{0: 186, 1: 61, 2: 28, -1: 37, 3: 35, -2: 23, 4: 17}"
46,4,-2,"{1: 67, 0: 154, -1: 67, 2: 54, 3: 30, -2: 9, 4: 42}"
112,6,-1,"{0: 265, 2: 159, 1: 221, -1: 83, 3: 102, -2: 33, 4: 69, 5: 38, 6: 47}"
66,5,-3,"{-1: 73, 0: 202, 1: 114, 2: 58, 3: 57, 4: 48, -2: 12, 5: 22, -3: 17}"
48,5,-1,"{0: 160, -1: 39, 1: 113, 2: 58, -2: 5, 3: 36, 4: 12, 5: 18}"
65,5,-2,"{1: 114, 0: 223, 2: 81, -1: 78, 3: 39, -2: 13, 4: 29, 5: 17}"
60,5,-2,"{0: 159, 1: 120, -1: 35, 2: 88, 3: 86, -2: 9, 4: 32, 5: 20}"
75,5,-3,"{0: 249, -1: 98, 1: 122, 2: 64, 3: 52, -2: 32, 4: 38, 5: 28, -3: 1}"
67,5,-3,"{0: 142, 1: 148, -1: 72, 2: 101, 3: 43, 4: 26, -2: 32, 5: 27, -3: 21}"
31,4,-2,"{-1: 23, 0: 112, 1: 59, -2: 29, 2: 35, 3: 17, 4: 13}"
94,5,-2,"{0: 232, 1: 162, -1: 93, 2: 145, -2: 40, 3: 78, 4: 60, -3: 17, 5: 28}"
48,5,1,"{-1: 37, 0: 146, 1: 78, 2: 92, 3: 52, 4: 32, 5: 4}"
76,5,-1,"{0: 210, 1: 177, -1: 61, 2: 76, 3: 78, -2: 27, 4: 42, 5: 22}"
62,5,-1,"{0: 218, -1: 50, 1: 125, 2: 76, 3: 34, 4: 40, -2: 3, 5: 21}"
74,5,-1,"{0: 192, -1: 71, 1: 140, 2: 101, 3: 68, -2: 7, 4: 78, 5: 18}"
65,5,-2,"{0: 179, -1: 71, 1: 114, -2: 7, 2: 84, 3: 93, 4: 40, 5: 6}"
93,6,-1,"{0: 202, 1: 176, -1: 76, 2: 188, 3: 88, 4: 37, -2: 15, 5: 55, 6: 9}"
77,5,-2,"{0: 193, -1: 91, 2: 109, 1: 110, 3: 66, 4: 52, -2: 27, 5: 54}"
48,4,-2,"{0: 198, 1: 68, -1: 71, 2: 52, 3: 15, 4: 33, -2: 4}"
34,4,1,"{0: 100, 1: 60, 2: 52, -1: 39, 3: 42, -2: 1, 4: 21}"
60,5,-1,"{0: 186, 2: 60, -1: 56, 1: 98, -2: 46, 3: 70, -3: 2, 4: 22, 5: 9}"
79,5,-2,"{0: 223, 1: 148, 2: 81, -1: 78, 3: 61, -2: 58, 4: 38, 5: 33}"
39,4,-2,"{1: 77, 0: 133, 2: 53, -1: 23, 3: 39, 4: 28, -2: 7}"
89,6,-1,"{0: 210, -1: 56, 1: 199, 2: 137, 3: 73, 4: 64, -2: 17, 5: 28, 6: 26}"
46,4,-1,"{0: 184, 1: 88, -1: 45, 2: 43, -2: 12, 3: 31, 4: 20}"
63,5,-2,"{0: 174, 2: 85, 1: 112, -1: 67, 3: 50, 4: 45, -2: 20, 5: 23}"
126,6,-2,"{0: 316, -1: 126, 1: 215, 2: 150, 3: 143, 4: 53, 5: 55, 6: 55, -2: 30}"
123,6,1,"{0: 371, -1: 119, 2: 153, 1: 194, 3: 90, 4: 86, -2: 19, 5: 50, 6: 34}"
76,5,-2,"{0: 200, 2: 75, 3: 55, -1: 89, 1: 128, -2: 47, 4: 74, -3: 4, 5: 21}"
66,5,-2,"{0: 203, -1: 69, 1: 113, 2: 52, 3: 68, -2: 29, 4: 45, 5: 24}"
99,5,-2,"{1: 122, 0: 316, -1: 142, 2: 115, -2: 11, 3: 103, 4: 86, -3: 1, 5: 4}"
70,5,1,"{0: 136, 2: 125, 1: 142, -1: 77, 3: 54, -2: 27, 4: 41, 5: 37}"
34,4,-1,"{0: 123, 1: 50, -1: 49, 2: 36, 3: 31, -2: 9, 4: 17}"
35,4,-3,"{1: 45, 0: 102, 2: 59, -1: 43, 3: 25, -2: 13, 4: 21, -3: 16}"
40,4,1,"{0: 130, 1: 89, 2: 51, -1: 27, 3: 53, 4: 19}"
28,4,-1,"{0: 101, 1: 65, 2: 30, -1: 14, 3: 36, 4: 15}"
25,4,-2,"{0: 71, 1: 61, 2: 47, -1: 10, 3: 17, -2: 14, 4: 14}"
110,6,-1,"{1: 195, -1: 70, 0: 296, 2: 172, 3: 82, 4: 74, -2: 6, 5: 58, 6: 46}"
38,4,-3,"{0: 93, -1: 30, 1: 83, 2: 36, 3: 55, -2: 24, 4: 24, -3: 6}"
81,5,-2,"{0: 227, 1: 170, 2: 89, -1: 56, 3: 86, -2: 31, 4: 30, 5: 49}"
75,5,-2,"{0: 224, 1: 136, -1: 57, 2: 71, 3: 56, -2: 61, 4: 66, 5: 13}"
87,6,-1,"{0: 195, 2: 140, 1: 169, -1: 87, 3: 88, 4: 42, -2: 21, -3: 1, 5: 44, 6: 5}"
33,4,1,"{0: 104, 1: 76, -1: 20, 2: 58, 3: 37, -2: 1, 4: 10}"
76,5,-1,"{1: 150, 0: 203, -1: 56, -2: 18, 2: 100, 3: 76, 4: 63, 5: 27}"
74,5,-2,"{0: 189, 1: 134, -1: 61, 2: 112, -2: 24, 3: 85, 4: 44, 5: 26}"
61,5,-1,"{0: 218, -1: 45, 1: 120, 2: 91, -2: 2, 3: 52, 4: 15, 5: 15}"
75,5,-1,"{1: 154, 0: 185, 2: 117, -1: 50, 3: 72, -2: 11, 4: 50, 5: 45}"
53,5,-2,"{1: 86, 0: 190, -1: 52, 2: 71, -2: 27, 3: 34, 4: 9, 5: 17}"
81,6,-1,"{0: 183, 1: 148, 2: 126, -1: 45, -2: 10, 3: 109, 4: 60, 5: 44, 6: 13}"
103,6,1,"{0: 267, 1: 166, 2: 128, 3: 100, -1: 99, 4: 76, 5: 33, -2: 26, 6: 41}"
54,5,-2,"{0: 131, 1: 103, -1: 70, 2: 94, -2: 7, 3: 31, 4: 44, 5: 15}"
63,5,-1,"{0: 197, 2: 95, -1: 45, 1: 135, 3: 54, 4: 27, -2: 1, 5: 22}"
58,4,-1,"{0: 224, 1: 92, -1: 75, 2: 65, -2: 11, 3: 33, 4: 31}"
71,5,-1,"{0: 197, 1: 147, -1: 77, 2: 89, -2: 32, 3: 57, 4: 22, 5: 27}"
67,5,-1,"{0: 205, 1: 115, -1: 54, 2: 119, 3: 50, -2: 5, 4: 48, 5: 16}"
